id,file,line,context,original,translation,status,error
8a7e59f9,modules/reagents/reagent_containers/glass.dm,176,name,bluespace beaker,,pending,
3ab56eac,modules/reagents/reagent_containers/glass.dm,184,name,vial,,pending,
0c83c9a3,modules/reagents/reagent_containers/glass.dm,220,name,bucket,,pending,
ef18fa14,modules/reagents/reagent_containers/glass.dm,255,name,janitorial bucket,,pending,
25748870,modules/reagents/reagent_containers/glass.dm,106,desc,A beaker. Can hold up to 60 units.,,pending,
57bb4e4d,modules/reagents/reagent_containers/glass.dm,161,desc,A large beaker. Can hold up to 120 units.,,pending,
efb198fc,modules/reagents/reagent_containers/glass.dm,169,desc,A cryostasis beaker that allows for chemical storage without reactions. Can hold up to 60 units.,,pending,
204e2cab,modules/reagents/reagent_containers/glass.dm,177,desc,"A bluespace beaker, powered by experimental bluespace technology. Can hold up to 300 units.",,pending,
e3eeb81b,modules/reagents/reagent_containers/glass.dm,185,desc,A small glass vial. Can hold up to 30 units.,,pending,
41d43104,modules/reagents/reagent_containers/glass.dm,219,desc,It's a bucket.,,pending,
74714493,modules/reagents/reagent_containers/glass.dm,256,desc,It's a large bucket that fits in a janitorial cart.,,pending,
eef069e0,modules/reagents/reagent_containers/glass/bottle.dm,5,name,bottle,,pending,
65c2e0e9,modules/reagents/reagent_containers/glass/bottle.dm,71,name,\improper Inaprovaline bottle,,pending,
0d17f608,modules/reagents/reagent_containers/glass/bottle.dm,78,name,\improper Kelotane bottle,,pending,
cd52f594,modules/reagents/reagent_containers/glass/bottle.dm,85,name,\improper Dexalin bottle,,pending,
3e4d23bd,modules/reagents/reagent_containers/glass/bottle.dm,92,name,\improper Spaceacillin bottle,,pending,
bc9e09aa,modules/reagents/reagent_containers/glass/bottle.dm,99,name,\improper Leporazine bottle,,pending,
14259dad,modules/reagents/reagent_containers/glass/bottle.dm,106,name,toxin bottle,,pending,
d6451d9c,modules/reagents/reagent_containers/glass/bottle.dm,112,name,cyanide bottle,,pending,
f4454a64,modules/reagents/reagent_containers/glass/bottle.dm,118,name,soporific bottle,,pending,
3447ae0e,modules/reagents/reagent_containers/glass/bottle.dm,125,name,chloral hydrate bottle,,pending,
00ae38e4,modules/reagents/reagent_containers/glass/bottle.dm,131,name,dylovene bottle,,pending,
12ec1702,modules/reagents/reagent_containers/glass/bottle.dm,138,name,unstable mutagen bottle,,pending,
19de3706,modules/reagents/reagent_containers/glass/bottle.dm,144,name,ammonia bottle,,pending,
8ba291f4,modules/reagents/reagent_containers/glass/bottle.dm,150,name,diethylamine bottle,,pending,
9ad79efa,modules/reagents/reagent_containers/glass/bottle.dm,157,name,polytrinic acid bottle,,pending,
c6882afb,modules/reagents/reagent_containers/glass/bottle.dm,163,name,\improper Adminordrazine bottle,,pending,
99bbfc9b,modules/reagents/reagent_containers/glass/bottle.dm,170,name,\improper Capsaicin bottle,,pending,
8fb4d223,modules/reagents/reagent_containers/glass/bottle.dm,176,name,\improper Frost Oil bottle,,pending,
6f0b733e,modules/reagents/reagent_containers/glass/bottle.dm,182,name,\improper Bicaridine bottle,,pending,
1130b934,modules/reagents/reagent_containers/glass/bottle.dm,189,name,\improper Tramadol bottle,,pending,
b5f3e78e,modules/reagents/reagent_containers/glass/bottle.dm,197,name,\improper Oxycodone bottle,,pending,
b4777209,modules/reagents/reagent_containers/glass/bottle.dm,205,name,\improper Hypervene bottle,,pending,
d43b8bcd,modules/reagents/reagent_containers/glass/bottle.dm,212,name,\improper Tricordrazine bottle,,pending,
98609418,modules/reagents/reagent_containers/glass/bottle.dm,218,name,\improper Paracetamol bottle,,pending,
d27034d0,modules/reagents/reagent_containers/glass/bottle.dm,224,name,\improper Saline-Glucose bottle,,pending,
7d9999a1,modules/reagents/reagent_containers/glass/bottle.dm,230,name,\improper Meralyne bottle,,pending,
4e6fad4f,modules/reagents/reagent_containers/glass/bottle.dm,236,name,\improper Dermaline bottle,,pending,
d48538d2,modules/reagents/reagent_containers/glass/bottle.dm,242,name,\improper Meraderm bottle,,pending,
07e693f7,modules/reagents/reagent_containers/glass/bottle.dm,248,name,\improper Nanoblood bottle,,pending,
571c9991,modules/reagents/reagent_containers/glass/bottle.dm,254,name,\improper Polyhexanide bottle,,pending,
d65ad832,modules/reagents/reagent_containers/glass/bottle.dm,260,name,\improper Lemoline bottle,,pending,
9de398b2,modules/reagents/reagent_containers/glass/bottle.dm,270,name,\improper Doctor's Delight bottle,,pending,
e65f90f0,modules/reagents/reagent_containers/glass/bottle.dm,6,desc,A small bottle.,,pending,
6b5d60f0,modules/reagents/reagent_containers/glass/bottle.dm,72,desc,A small bottle. Contains inaprovaline - used to stabilize patients.,,pending,
b9ed6e69,modules/reagents/reagent_containers/glass/bottle.dm,79,desc,A small bottle. Contains kelotane - used to treat burned areas.,,pending,
6a17ee01,modules/reagents/reagent_containers/glass/bottle.dm,86,desc,A small bottle. Contains dexalin - used to supply blood with oxygen.,,pending,
34ea2cb2,modules/reagents/reagent_containers/glass/bottle.dm,93,desc,A small bottle. Contains spaceacillin - used to treat infected wounds.,,pending,
4ffaec36,modules/reagents/reagent_containers/glass/bottle.dm,100,desc,A small bottle. Contains leporazine - used to stabilize body temperature.,,pending,
97e3e13a,modules/reagents/reagent_containers/glass/bottle.dm,107,desc,"A small bottle of toxins. Do not drink, it is poisonous.",,pending,
d1a6cab8,modules/reagents/reagent_containers/glass/bottle.dm,113,desc,A small bottle of cyanide. Bitter almonds?,,pending,
d0052f9b,modules/reagents/reagent_containers/glass/bottle.dm,119,desc,A small bottle of soporific. Just the fumes make you sleepy.,,pending,
e9f4bfad,modules/reagents/reagent_containers/glass/bottle.dm,126,desc,A small bottle of Choral Hydrate. Mickey's Favorite!,,pending,
30e03f9b,modules/reagents/reagent_containers/glass/bottle.dm,132,desc,A small bottle of dylovene. Used to counter poisons. Basically an anti-toxin.,,pending,
73f6f50a,modules/reagents/reagent_containers/glass/bottle.dm,139,desc,A small bottle of unstable mutagen. Randomly changes the DNA structure of whoever comes in contact.,,pending,
9a14fb04,modules/reagents/reagent_containers/glass/bottle.dm,145,desc,A small bottle of ammonia. A colourless gas with a pungent smell.,,pending,
c36f72f5,modules/reagents/reagent_containers/glass/bottle.dm,151,desc,A small bottle of diethylamine. An organic compound obtained from ammonia and ethanol.,,pending,
44635c55,modules/reagents/reagent_containers/glass/bottle.dm,158,desc,A small bottle. Contains a small amount of Polytrinic Acid,,pending,
23dda817,modules/reagents/reagent_containers/glass/bottle.dm,164,desc,A small bottle. Contains the liquid essence of the gods.,,pending,
b6ed3d20,modules/reagents/reagent_containers/glass/bottle.dm,171,desc,A small bottle. Contains hot sauce.,,pending,
b6a91da7,modules/reagents/reagent_containers/glass/bottle.dm,177,desc,A small bottle. Contains cold sauce.,,pending,
64ff342c,modules/reagents/reagent_containers/glass/bottle.dm,183,desc,A small bottle. Contains Bicaridine - Used to treat brute damage by doctors.,,pending,
e89a48fc,modules/reagents/reagent_containers/glass/bottle.dm,190,desc,A small bottle. Contains Tramadol - Used as a basic painkiller.,,pending,
2a73ee16,modules/reagents/reagent_containers/glass/bottle.dm,198,desc,A very small bottle. Contains Oxycodone - Used as an Extreme Painkiller.,,pending,
507b1c77,modules/reagents/reagent_containers/glass/bottle.dm,206,desc,A very small bottle. Contains Hypervene - A purge chem for flushing toxins. Causes pain and vomiting.,,pending,
41944665,modules/reagents/reagent_containers/glass/bottle.dm,213,desc,A small bottle. Contains tricordrazine - used as a generic treatment for injuries.,,pending,
33865b5c,modules/reagents/reagent_containers/glass/bottle.dm,219,desc,"A small bottle. Contains paracetamol - a mild, simple painkiller, good for enduring heavy labor.",,pending,
047e4345,modules/reagents/reagent_containers/glass/bottle.dm,225,desc,"A small bottle. Contains saline-glucose, also known as isotonic - used to aid the body in blood restoration.",,pending,
eaa7d142,modules/reagents/reagent_containers/glass/bottle.dm,231,desc,A small bottle. Contains meralyne - used as a potent treatment against brute damage.,,pending,
e9cc1461,modules/reagents/reagent_containers/glass/bottle.dm,237,desc,A small bottle. Contains dermaline - used as a potent treatment against burns.,,pending,
e5e1d1c2,modules/reagents/reagent_containers/glass/bottle.dm,243,desc,A small bottle. Contains meralylne and dermaline - used as a potent treatment against physical injuries.,,pending,
86540267,modules/reagents/reagent_containers/glass/bottle.dm,249,desc,A small bottle. Contains nanoblood - used as a treatment for large amounts of blood loss.,,pending,
a823f6bf,modules/reagents/reagent_containers/glass/bottle.dm,255,desc,A small bottle. Contains polyhexanide - Used as a powerful sterilizer for internal surgical use.,,pending,
67febc40,modules/reagents/reagent_containers/glass/bottle.dm,261,desc,"A small bottle. Contains 10 units of lemoline, a reagent used in the creation of advanced medicine.",,pending,
4a70385c,modules/reagents/reagent_containers/glass/bottle.dm,266,desc,"A small bottle. Contains 30 units of lemoline, a reagent used in the creation of advanced medicine.",,pending,
2fafd845,modules/reagents/reagent_containers/glass/bottle.dm,271,desc,"A small bottle. Contains Doctor's Delight - functions similar to tricordrazine, but is weaker and makes the patient hungry.",,pending,
4393652a,modules/reagents/reagent_containers/hypospray.dm,55,to_chat,You dissolve [pill] from [bottle] in [src].,,pending,
fedcc53a,modules/reagents/reagent_containers/hypospray.dm,99,to_chat,You feel a tiny prick!,,pending,
f3f13aa1,modules/reagents/reagent_containers/hypospray.dm,110,to_chat,[trans] units injected. [reagents.total_volume] units remaining in [src]. ,,pending,
1cfdf495,modules/reagents/reagent_containers/hypospray.dm,260,to_chat,[src] has been set to draw mode. It will now drain reagents.,,pending,
859db3a0,modules/reagents/reagent_containers/hypospray.dm,263,to_chat,[src] has been set to inject mode. It will now inject reagents.,,pending,
d24b6abb,modules/reagents/reagent_containers/hypospray.dm,77,visible_message,[user] fumbles around figuring out how to use the [src].,,pending,
4ca69bb6,modules/reagents/reagent_containers/hypospray.dm,86,visible_message,[user] attempts to inject [M] with [src].,,pending,
290128fe,modules/reagents/reagent_containers/hypospray.dm,168,visible_message,<span clas='warning'>[user] takes a blood sample from [A].</span>,,pending,
64ab86bf,modules/reagents/reagent_containers/hypospray.dm,30,balloon_alert,Flushes hypospray.,,pending,
15aa318d,modules/reagents/reagent_containers/hypospray.dm,43,balloon_alert,Hypospray is full.,,pending,
67c1e56c,modules/reagents/reagent_containers/hypospray.dm,51,balloon_alert,Can't hold that much.,,pending,
2a13b7ec,modules/reagents/reagent_containers/hypospray.dm,66,balloon_alert,Hypospray is Empty.,,pending,
4687ca8f,modules/reagents/reagent_containers/hypospray.dm,71,balloon_alert,Can't inject (robot),,pending,
ec7b78e9,modules/reagents/reagent_containers/hypospray.dm,74,balloon_alert,Can't fill.,,pending,
5f9905a7,modules/reagents/reagent_containers/hypospray.dm,98,balloon_alert,Injects [M],,pending,
81e4cd5b,modules/reagents/reagent_containers/hypospray.dm,126,balloon_alert,Hypospray is full.,,pending,
50685fa0,modules/reagents/reagent_containers/hypospray.dm,131,balloon_alert,Hypospray is empty.,,pending,
a7074c0a,modules/reagents/reagent_containers/hypospray.dm,134,balloon_alert,Can't remove reagents.,,pending,
114c4f88,modules/reagents/reagent_containers/hypospray.dm,150,balloon_alert,Already have a blood sample.,,pending,
e24f8005,modules/reagents/reagent_containers/hypospray.dm,153,balloon_alert,Can't locate blood.,,pending,
0f285006,modules/reagents/reagent_containers/hypospray.dm,156,balloon_alert,No blood to draw.,,pending,
67eb6d4a,modules/reagents/reagent_containers/hypospray.dm,161,balloon_alert,Can't locate blood.,,pending,
62ab4261,modules/reagents/reagent_containers/hypospray.dm,175,balloon_alert,Fills with [trans] units.,,pending,
0a5e5c79,modules/reagents/reagent_containers/hypospray.dm,242,balloon_alert,Invalid text.,,pending,
bf7b3b06,modules/reagents/reagent_containers/hypospray.dm,244,balloon_alert,"Labeled \""[str]\"".",,pending,
20864ccd,modules/reagents/reagent_containers/hypospray.dm,252,balloon_alert,Invalid text.,,pending,
d5693fbb,modules/reagents/reagent_containers/hypospray.dm,254,balloon_alert,"You tag [src] as \""[str]\"".",,pending,
f69a23ed,modules/reagents/reagent_containers/hypospray.dm,6,name,Hypospray,,pending,
d287f141,modules/reagents/reagent_containers/hypospray.dm,245,name,[core_name] ([str]),,pending,
9d60ec4c,modules/reagents/reagent_containers/hypospray.dm,278,name,Advanced hypospray,,pending,
091b953c,modules/reagents/reagent_containers/hypospray.dm,378,name,bicaridine hypospray,,pending,
bf1fb599,modules/reagents/reagent_containers/hypospray.dm,387,name,kelotane hypospray,,pending,
16fcb4c1,modules/reagents/reagent_containers/hypospray.dm,396,name,tramadol hypospray,,pending,
d55b2d06,modules/reagents/reagent_containers/hypospray.dm,405,name,tricordrazine hypospray,,pending,
42383544,modules/reagents/reagent_containers/hypospray.dm,414,name,dylovene hypospray,,pending,
dc7a982e,modules/reagents/reagent_containers/hypospray.dm,423,name,inaprovaline hypospray,,pending,
023551ad,modules/reagents/reagent_containers/hypospray.dm,432,name,meralyne hypospray,,pending,
296c75c0,modules/reagents/reagent_containers/hypospray.dm,441,name,dermaline hypospray,,pending,
5e4bb8ea,modules/reagents/reagent_containers/hypospray.dm,450,name,advanced combat hypospray,,pending,
6fa056df,modules/reagents/reagent_containers/hypospray.dm,460,name,meraderm hypospray,,pending,
3d95c6aa,modules/reagents/reagent_containers/hypospray.dm,469,name,oxycodone hypospray,,pending,
cbd90643,modules/reagents/reagent_containers/hypospray.dm,475,name,hypervene hypospray,,pending,
8953646a,modules/reagents/reagent_containers/hypospray.dm,484,name,nanoblood hypospray,,pending,
826e9c87,modules/reagents/reagent_containers/hypospray.dm,493,name,Peridaxon+ hypospray,,pending,
c2ce1180,modules/reagents/reagent_containers/hypospray.dm,503,name,Peridaxon+ hypospray,,pending,
6fad2f50,modules/reagents/reagent_containers/hypospray.dm,513,name,Quickclot+ hypospray,,pending,
76614b37,modules/reagents/reagent_containers/hypospray.dm,522,name,Quickclot+ hypospray,,pending,
80519df7,modules/reagents/reagent_containers/hypospray.dm,531,name,Synaptizine hypospray,,pending,
98c78c94,modules/reagents/reagent_containers/hypospray.dm,541,name,big hypospray,,pending,
368f90e1,modules/reagents/reagent_containers/hypospray.dm,550,name,big bicaridine hypospray,,pending,
415cbabb,modules/reagents/reagent_containers/hypospray.dm,558,name,big kelotane hypospray,,pending,
0224289f,modules/reagents/reagent_containers/hypospray.dm,566,name,big tramadol hypospray,,pending,
f7a47e43,modules/reagents/reagent_containers/hypospray.dm,574,name,big tricordrazine hypospray,,pending,
a5f4d2b4,modules/reagents/reagent_containers/hypospray.dm,582,name,big combat mix hypospray,,pending,
917b01cf,modules/reagents/reagent_containers/hypospray.dm,594,name,big dylovene hypospray,,pending,
dd02879d,modules/reagents/reagent_containers/hypospray.dm,602,name,big inaprovaline hypospray,,pending,
9ff6c5a9,modules/reagents/reagent_containers/hypospray.dm,611,name,big isotonic hypospray,,pending,
98f6fd25,modules/reagents/reagent_containers/hypospray.dm,619,name,big spaceacillin hypospray,,pending,
5312adc3,modules/reagents/reagent_containers/hypospray.dm,627,name,big imialky hypospray,,pending,
6ebf2de4,modules/reagents/reagent_containers/hypospray.dm,637,name,big quick-clot hypospray,,pending,
45449c18,modules/reagents/reagent_containers/hypospray.dm,7,desc,"The hypospray is a sterile, air-needle reusable autoinjector for rapid administration of drugs to patients with customizable dosages.",,pending,
5949e2f6,modules/reagents/reagent_containers/hypospray.dm,279,desc,"The hypospray is a sterile, air-needle reusable autoinjector for rapid administration of drugs to patients with customizable dosages. Comes complete with an internal reagent analyzer, digital labeler and 2 letter tagger. Handy.",,pending,
6f391a76,modules/reagents/reagent_containers/hypospray.dm,379,desc,A hypospray loaded with bicaridine. A chemical that heal cuts and bruises.,,pending,
391dc3e7,modules/reagents/reagent_containers/hypospray.dm,388,desc,A hypospray loaded with kelotane. A chemical that heal burns.,,pending,
2e6855f4,modules/reagents/reagent_containers/hypospray.dm,397,desc,A hypospray loaded with tramadol. A chemical that numbs pain.,,pending,
e8d5c635,modules/reagents/reagent_containers/hypospray.dm,406,desc,"A hypospray loaded with tricordrazine. A chemical that heal cuts, bruises, burns, toxicity, and oxygen deprivation.",,pending,
4d86b1ea,modules/reagents/reagent_containers/hypospray.dm,415,desc,"A hypospray loaded with dylovene. A chemical that heal toxicity whilst purging toxins, hindering stamina in the process.",,pending,
200baafe,modules/reagents/reagent_containers/hypospray.dm,424,desc,A hypospray loaded with inaprovaline.,,pending,
8c064d22,modules/reagents/reagent_containers/hypospray.dm,433,desc,A hypospray loaded with meralyne. An advanced chemical that heal cuts and bruises rapidly.,,pending,
d1146012,modules/reagents/reagent_containers/hypospray.dm,442,desc,A hypospray loaded with dermaline. An advanced chemical that heal burns rapdily.,,pending,
d511f357,modules/reagents/reagent_containers/hypospray.dm,451,desc,A hypospray loaded with several doses of advanced healing and painkilling chemicals. Intended for use in active combat.,,pending,
03df190e,modules/reagents/reagent_containers/hypospray.dm,461,desc,A hypospray loaded with meralyne and dermaline.,,pending,
a7b1b730,modules/reagents/reagent_containers/hypospray.dm,470,desc,A hypospray loaded with oxycodone. An advanced but highly addictive chemical which almost entirely negates pain and shock.,,pending,
c79b414e,modules/reagents/reagent_containers/hypospray.dm,476,desc,A hypospray loaded with hypervene. A chemical that rapdidly flushes the body of all chemicals and toxins.,,pending,
924dd47a,modules/reagents/reagent_containers/hypospray.dm,485,desc,A hypospray loaded with nanoblood. A chemical which rapidly restores blood at the cost of minor toxic damage.,,pending,
f89a9e47,modules/reagents/reagent_containers/hypospray.dm,494,desc,"A hypospray loaded with Peridaxon Plus, a chemical that heals organs while causing a buildup of toxins. Use with antitoxin. !DO NOT USE IN ACTIVE COMBAT!",,pending,
ba78b2c6,modules/reagents/reagent_containers/hypospray.dm,504,desc,"A hypospray loaded with Peridaxon Plus, a chemical that heals organs while causing a buildup of toxins. Use with antitoxin. !DO NOT USE IN ACTIVE COMBAT!",,pending,
19d2ecfe,modules/reagents/reagent_containers/hypospray.dm,514,desc,"A hypospray loaded with quick-clot plus, a chemical designed to remove internal bleeding. Use with antitoxin. !DO NOT USE IN ACTIVE COMBAT!",,pending,
8b72c755,modules/reagents/reagent_containers/hypospray.dm,523,desc,"A hypospray loaded with quick-clot plus, a chemical designed to remove internal bleeding. Use with antitoxin. !DO NOT USE IN ACTIVE COMBAT!",,pending,
95396783,modules/reagents/reagent_containers/hypospray.dm,532,desc,"A hypospray loaded with Synaptizine, a powerful stimulant that improves cardiovascular function, when used sparingly.",,pending,
56d4865c,modules/reagents/reagent_containers/hypospray.dm,542,desc,"MK2 medical hypospray, which manages to fit even more reagents. Comes complete with an internal reagent analyzer, digital labeler and 2 letter tagger. Handy. This one is a 120 unit version.",,pending,
f59aef69,modules/reagents/reagent_containers/hypospray.dm,551,desc,A hypospray loaded with bicaridine. A chemical that heal cuts and bruises.,,pending,
16b07120,modules/reagents/reagent_containers/hypospray.dm,559,desc,A hypospray loaded with kelotane. A chemical that heal burns.,,pending,
cc2f168e,modules/reagents/reagent_containers/hypospray.dm,567,desc,A hypospray loaded with tramadol. A chemical that numbs pain.,,pending,
e5b3cbc8,modules/reagents/reagent_containers/hypospray.dm,575,desc,"A hypospray loaded with tricordrazine. A chemical that heal cuts, bruises, burns, toxicity, and oxygen deprivation.",,pending,
73320897,modules/reagents/reagent_containers/hypospray.dm,583,desc,A hypospray loaded with combat mix. There's a tag that reads BKTT 40:40:20:20.,,pending,
c1c0dda9,modules/reagents/reagent_containers/hypospray.dm,595,desc,"A hypospray loaded with dylovene. A chemical that heal toxicity whilst purging toxins, hindering stamina in the process.",,pending,
1ae63928,modules/reagents/reagent_containers/hypospray.dm,603,desc,A hypospray loaded with inaprovaline. An emergency chemical used to stabilize and heal critical patients.,,pending,
72885a8a,modules/reagents/reagent_containers/hypospray.dm,612,desc,A hypospray loaded with isotonic. A chemical that aids in replenishing blood.,,pending,
d744983d,modules/reagents/reagent_containers/hypospray.dm,620,desc,A hypospray loaded with spaceacillin. A chemical which fights viral and bacterial infections.,,pending,
a0881bbf,modules/reagents/reagent_containers/hypospray.dm,628,desc,"A hypospray loaded with a mixture of imidazoline and alkysine. Chemicals that will heal brain, eyes, and ears.",,pending,
b154aa5f,modules/reagents/reagent_containers/hypospray.dm,638,desc,A hypospray loaded with quick-clot. A chemical that halts internal bleeding and restores blood.,,pending,
4c59df3e,modules/reagents/reagent_containers/jerrycan.dm,26,to_chat,Theres no fuel left in [src]!,,pending,
8ce6075e,modules/reagents/reagent_containers/jerrycan.dm,37,to_chat,Theres no fuel left in [src]!,,pending,
374f9d3b,modules/reagents/reagent_containers/jerrycan.dm,42,to_chat,<span class='warning'>[user] drenches you in fuel from [src]!<span>,,pending,
dd25de6e,modules/reagents/reagent_containers/jerrycan.dm,30,visible_message,[user] splashes some fuel on \the [A],,pending,
fde26fc2,modules/reagents/reagent_containers/jerrycan.dm,41,visible_message,[user] splashes some fuel on [M],,pending,
a5ac9916,modules/reagents/reagent_containers/jerrycan.dm,2,name,\improper jerry can,,pending,
6f3eac73,modules/reagents/reagent_containers/jerrycan.dm,3,desc,A can filled with fuel to light things on fire. It has Absolut Jerry stamped in the side.,,pending,
cc77b7d1,modules/reagents/reagent_containers/pill.dm,34,to_chat,You can't eat pills.,,pending,
1ca22816,modules/reagents/reagent_containers/pill.dm,37,to_chat,You swallow [src].,,pending,
5ec3c971,modules/reagents/reagent_containers/pill.dm,51,to_chat,"They have a monitor for a head, where do you think you're going to put that?",,pending,
8fde9d32,modules/reagents/reagent_containers/pill.dm,86,to_chat,[target] is full.,,pending,
56264544,modules/reagents/reagent_containers/pill.dm,98,to_chat,[target] is empty! There's nothing to dissolve [src] in.,,pending,
bf4223df,modules/reagents/reagent_containers/pill.dm,100,to_chat,[target]'s liquifier instantly reprocesses [src] upon insertion.,,pending,
39bcc352,modules/reagents/reagent_containers/pill.dm,103,to_chat,You dissolve the pill in [target].,,pending,
36a46965,modules/reagents/reagent_containers/pill.dm,54,visible_message,[user] attempts to force [M] to swallow [src].,,pending,
8a333da0,modules/reagents/reagent_containers/pill.dm,62,visible_message,[user] forces [M] to swallow the pill.,,pending,
31253e2e,modules/reagents/reagent_containers/pill.dm,110,visible_message,<span class='warning'>[user] puts something in \the [target].,,pending,
b6be61a1,modules/reagents/reagent_containers/pill.dm,6,name,pill,,pending,
fa70832f,modules/reagents/reagent_containers/pill.dm,130,desc,A cyanide pill. Don't swallow this!,,pending,
68d1c5c8,modules/reagents/reagent_containers/spray.dm,34,to_chat,[A] is empty.,,pending,
7bde40c7,modules/reagents/reagent_containers/spray.dm,38,to_chat,[src] is full.,,pending,
0d68bb54,modules/reagents/reagent_containers/spray.dm,42,to_chat,You fill \the [src] with [trans] units of the contents of \the [A].,,pending,
09c58e03,modules/reagents/reagent_containers/spray.dm,46,to_chat,[src] is empty!,,pending,
1ae73c75,modules/reagents/reagent_containers/spray.dm,50,to_chat,<span class = 'warning'>The safety is on!</span>,,pending,
1662dd62,modules/reagents/reagent_containers/spray.dm,87,to_chat,You adjusted the pressure nozzle. You'll now use [amount_per_transfer_from_this] units per spray.,,pending,
b7f6b491,modules/reagents/reagent_containers/spray.dm,98,to_chat,You empty \the [src] onto the floor.,,pending,
8b174ce8,modules/reagents/reagent_containers/spray.dm,143,to_chat,<span class = 'notice'>You switch the safety [safety ? ,,pending,
8195af8f,modules/reagents/reagent_containers/spray.dm,2,name,spray bottle,,pending,
5a03c809,modules/reagents/reagent_containers/spray.dm,104,name,space cleaner,,pending,
c58e7862,modules/reagents/reagent_containers/spray.dm,108,name,space cleaner,,pending,
32201d8b,modules/reagents/reagent_containers/spray.dm,119,name,sterilizing spray,,pending,
94c664f5,modules/reagents/reagent_containers/spray.dm,127,name,pepperspray,,pending,
ec619022,modules/reagents/reagent_containers/spray.dm,147,name,water flower,,pending,
184b67fe,modules/reagents/reagent_containers/spray.dm,159,name,chem sprayer,,pending,
b77d90ad,modules/reagents/reagent_containers/spray.dm,208,name,Plant-B-Gone,,pending,
65cc5f72,modules/reagents/reagent_containers/spray.dm,3,desc,"A spray bottle, with an unscrewable top.",,pending,
1ff05f31,modules/reagents/reagent_containers/spray.dm,105,desc,BLAM!-brand non-foaming space cleaner!,,pending,
f8a4fee5,modules/reagents/reagent_containers/spray.dm,109,desc,BLAM!-brand non-foaming space cleaner!,,pending,
51ae79df,modules/reagents/reagent_containers/spray.dm,120,desc,Infection and necrosis are a thing of the past!,,pending,
9072fffa,modules/reagents/reagent_containers/spray.dm,128,desc,"Manufactured by UhangInc, used to blind and down an opponent quickly.",,pending,
f57d7922,modules/reagents/reagent_containers/spray.dm,148,desc,A seemingly innocent sunflower...with a twist.,,pending,
a86d85d7,modules/reagents/reagent_containers/spray.dm,160,desc,A utility used to spray large amounts of reagent in a given area.,,pending,
4f0cd49a,modules/reagents/reagent_containers/spray.dm,209,desc,Kills those pesky weeds!,,pending,
30828c8c,modules/reagents/reagent_containers/syringes.dm,65,to_chat,This syringe is broken!,,pending,
f720233d,modules/reagents/reagent_containers/syringes.dm,78,to_chat,The syringe is full.,,pending,
07e1f198,modules/reagents/reagent_containers/syringes.dm,86,to_chat,There is already a blood sample in this syringe.,,pending,
d661389c,modules/reagents/reagent_containers/syringes.dm,89,to_chat,You are unable to locate any blood.,,pending,
3d30c0ec,modules/reagents/reagent_containers/syringes.dm,95,to_chat,You are unable to locate any blood.,,pending,
0fea912d,modules/reagents/reagent_containers/syringes.dm,109,to_chat,<span class='warning'>[target] is empty.,,pending,
11d0889d,modules/reagents/reagent_containers/syringes.dm,113,to_chat,You cannot directly remove reagents from this object.,,pending,
6efce0df,modules/reagents/reagent_containers/syringes.dm,118,to_chat,You fill the syringe with [trans] units of the solution.,,pending,
c8ebb98d,modules/reagents/reagent_containers/syringes.dm,125,to_chat,The syringe is empty.,,pending,
e8a58198,modules/reagents/reagent_containers/syringes.dm,129,to_chat,You cannot directly fill this object.,,pending,
41d698ed,modules/reagents/reagent_containers/syringes.dm,132,to_chat,[target] is full.,,pending,
ff54d8e4,modules/reagents/reagent_containers/syringes.dm,182,to_chat,You inject [trans] units of the solution. The syringe now contains [src.reagents.total_volume] units.,,pending,
e57e82f0,modules/reagents/reagent_containers/syringes.dm,232,to_chat,What [affecting.display_name]?,,pending,
9cfb7eaf,modules/reagents/reagent_containers/syringes.dm,279,to_chat,The syringe is full.,,pending,
9888b576,modules/reagents/reagent_containers/syringes.dm,284,to_chat,This needle isn't designed for drawing blood.,,pending,
4137a292,modules/reagents/reagent_containers/syringes.dm,288,to_chat,[target] is empty.,,pending,
d24d0fca,modules/reagents/reagent_containers/syringes.dm,292,to_chat,You cannot directly remove reagents from this object.,,pending,
63750dfe,modules/reagents/reagent_containers/syringes.dm,297,to_chat,You fill the syringe with [trans] units of the solution.,,pending,
a7a90e39,modules/reagents/reagent_containers/syringes.dm,304,to_chat,[src] is empty.,,pending,
61cd5873,modules/reagents/reagent_containers/syringes.dm,308,to_chat,You cannot directly fill this object.,,pending,
c66168d2,modules/reagents/reagent_containers/syringes.dm,311,to_chat,[target] is full.,,pending,
3c961001,modules/reagents/reagent_containers/syringes.dm,327,to_chat,You inject [trans] units of the solution. The syringe now contains [src.reagents.total_volume] units.,,pending,
3f8a9e64,modules/reagents/reagent_containers/syringes.dm,104,visible_message,<span clas='warning'>[user] takes a blood sample from [target].</span>,,pending,
f7a18ac6,modules/reagents/reagent_containers/syringes.dm,154,visible_message,[user] is trying to inject [target]!,,pending,
dec75486,modules/reagents/reagent_containers/syringes.dm,156,visible_message,[user] begins hunting for an injection port on [target]'s suit!,,pending,
57715c2f,modules/reagents/reagent_containers/syringes.dm,161,visible_message,[user] injects [target] with the syringe!,,pending,
71d3b73a,modules/reagents/reagent_containers/syringes.dm,241,visible_message,"[user] tries to stab [target] in \the [hit_area] with [src], but the attack is deflected by armor!",,pending,
